Customer_ID,Gender,Age,Married,State,Number_of_Referrals,Tenure_in_Months,Value_Deal,Phone_Service,Multiple_Lines,Internet_Service,Internet_Type,Online_Security,Online_Backup,Device_Protection_Plan,Premium_Support,Streaming_TV,Streaming_Movies,Streaming_Music,Unlimited_Data,Contract,Paperless_Billing,Payment_Method,Monthly_Charge,Total_Charges,Total_Refunds,Total_Extra_Data_Charges,Total_Long_Distance_Charges,Total_Revenue,Customer_Status,Churn_Category,Churn_Reason
61308-ODI,Female,20.48,Yes,Odisha,15.0,7.31,Deal 2,Yes,No,No,,,,,,,,,,Two Year,Yes,Bank Withdrawal,21.44,853.1,0.0,0.0,800.08,1615.71,Stayed,,
55043-UTT,Male,42.09,Yes,Uttar Pradesh,8.31,17.69,,Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,72.42,68.4,0.0,10.09,9.19,92.82,Joined,,
51921-UTT,Male,37.24,No,Uttar Pradesh,1.0,9.71,,Yes,No,Yes,DSL,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,57.63,236.1,0.0,0.0,86.55,310.78,Stayed,,
24214-JAM,Female,55.29,Yes,Jammu & Kashmir,9.85,11.32,Deal 2,Yes,No,No,,,,,,,,,,Month-to-Month,No,Bank Withdrawal,20.12,769.3,0.0,0.0,635.81,1428.55,Stayed,,
26168-BIH,Female,43.15,No,Bihar,10.12,5.0,,Yes,No,No,,,,,,,,,,One Year,Yes,Credit Card,20.42,256.26,0.0,0.0,213.57,490.93,Stayed,,
24118-MAH,Male,34.41,Yes,Maharashtra,11.94,15.01,,Yes,Yes,No,,,,,,,,,,Two Year,No,Credit Card,24.29,1267.91,0.0,0.0,1111.8,2422.07,Stayed,,
39251-KAR,Male,68.42,No,Karnataka,6.09,30.12,,Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,68.63,69.12,0.0,40.37,44.07,154.18,Churned,Dissatisfaction,Limited range of services
13561-JHA,Male,51.51,No,Jharkhand,6.0,7.09,,Yes,No,Yes,DSL,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,46.83,46.9,0.0,0.0,35.39,83.43,Churned,Dissatisfaction,Poor expertise of online support
53665-HAR,Female,66.46,No,Haryana,8.11,20.81,,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,109.51,7057.46,0.0,0.0,2645.25,9685.87,Stayed,,
41961-AND,Male,63.1,Yes,Andhra Pradesh,1.96,19.89,Deal 4,Yes,Yes,No,,,,,,,,,,Month-to-Month,No,Credit Card,25.67,221.37,0.0,0.0,339.81,581.9,Stayed,,
96754-TEL,Female,77.23,Yes,Telangana,9.77,18.38,Deal 5,Yes,Yes,Yes,Fiber Optic,No,No,Yes,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,82.98,170.34,0.0,0.0,36.36,205.11,Churned,Price,Price too high
43604-TAM,Female,18.01,No,Tamil Nadu,14.31,7.0,Deal 5,Yes,No,No,,,,,,,,,,One Year,No,Mailed Check,19.31,20.46,0.0,0.0,23.43,42.89,Joined,,
52695-UTT,Female,54.41,No,Uttar Pradesh,14.38,33.62,,Yes,No,No,,,,,,,,,,Month-to-Month,No,Credit Card,19.95,34.48,0.0,0.0,4.88,40.24,Joined,,
81048-UTT,Female,80.5,No,Uttarakhand,11.12,2.02,Deal 5,Yes,No,Yes,Fiber Optic,No,No,Yes,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,73.88,75.21,0.0,20.61,36.5,128.28,Churned,Dissatisfaction,Network reliability
39606-TAM,Female,71.86,Yes,Tamil Nadu,7.88,30.04,,Yes,Yes,Yes,Fiber Optic,No,No,No,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,96.11,1589.14,0.0,0.0,637.18,2142.15,Churned,Other,Don't know
71205-KAR,Female,44.73,Yes,Karnataka,9.9,24.44,,Yes,No,Yes,Fiber Optic,Yes,Yes,No,No,No,No,No,Yes,One Year,Yes,Credit Card,84.01,2270.81,0.0,0.0,418.37,2621.75,Stayed,,
46200-MAD,Male,54.39,Yes,Madhya Pradesh,11.3,12.65,Deal 2,Yes,No,No,,,,,,,,,,Two Year,No,Credit Card,21.11,1149.39,0.0,0.0,1712.62,2820.26,Stayed,,
58153-KER,Female,73.24,No,Kerala,10.14,2.05,Deal 5,Yes,Yes,Yes,Fiber Optic,No,No,No,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,98.13,282.72,0.0,0.0,94.1,390.79,Churned,Competitor,Competitor had better devices
42575-JAM,Female,34.31,No,Jammu & Kashmir,6.2,15.64,Deal 5,Yes,No,Yes,Cable,No,Yes,No,Yes,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,65.07,564.79,0.0,0.0,306.73,853.02,Stayed,,
18670-CHH,Male,53.73,No,Chhattisgarh,5.84,1.97,Deal 1,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,103.61,7342.37,0.0,0.0,2045.71,9272.9,Stayed,,
65672-RAJ,Female,62.56,Yes,Rajasthan,0.98,6.12,Deal 5,Yes,Yes,Yes,Fiber Optic,No,No,No,No,Yes,No,No,No,Month-to-Month,Yes,Bank Withdrawal,85.14,780.06,0.0,51.28,126.71,928.43,Churned,Dissatisfaction,Service dissatisfaction
38602-JAM,Female,65.2,No,Jammu & Kashmir,5.17,4.04,Deal 3,Yes,Yes,Yes,Fiber Optic,No,No,No,Yes,Yes,Yes,No,Yes,Month-to-Month,Yes,Credit Card,105.92,2924.03,0.0,0.0,449.87,3221.66,Churned,Competitor,Competitor made better offer
29799-WES,Female,28.26,No,West Bengal,14.8,23.57,,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,73.02,212.93,0.0,0.0,44.53,269.88,Churned,Attitude,Attitude of support person
39216-JHA,Female,21.74,No,Jharkhand,3.03,2.96,,Yes,No,Yes,Fiber Optic,No,Yes,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Mailed Check,86.53,1837.77,0.0,0.0,659.48,2448.62,Churned,Competitor,Competitor had better devices
36437-MAH,Female,37.62,Yes,Maharashtra,2.07,21.45,,Yes,No,Yes,Fiber Optic,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,-9.92,7079.22,0.0,0.0,806.34,8051.62,Stayed,,
31545-HAR,Male,45.01,No,Haryana,3.03,5.18,,Yes,No,Yes,DSL,Yes,No,Yes,No,No,No,No,Yes,One Year,No,Mailed Check,58.98,1978.52,0.0,0.0,568.06,2445.78,Stayed,,
23791-RAJ,Female,25.16,Yes,Rajasthan,6.02,7.9,Deal 2,Yes,Yes,Yes,Fiber Optic,Yes,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card,87.71,4232.41,0.0,0.0,1818.18,6069.51,Stayed,,
52182-PUN,Female,49.58,No,Punjab,0.98,34.38,Deal 4,Yes,No,No,,,,,,,,,,Month-to-Month,No,Bank Withdrawal,20.73,309.33,0.0,0.0,621.23,873.8,Churned,Other,Moved
89933-JAM,Female,24.15,No,Jammu & Kashmir,4.05,9.3,,No,,Yes,Cable,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Two Year,Yes,Credit Card,56.01,2477.22,48.61,0.0,0.0,2325.53,Stayed,,
62386-UTT,Male,43.88,Yes,Uttar Pradesh,4.02,26.72,Deal 5,Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,71.63,70.23,0.0,10.14,20.01,101.17,Churned,Other,Don't know
82837-UTT,Female,49.27,No,Uttar Pradesh,10.77,6.87,,Yes,Yes,Yes,Fiber Optic,Yes,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,102.5,2185.92,0.0,0.0,808.98,2998.61,Churned,Other,Don't know
81952-MAH,Female,42.02,No,Maharashtra,0.0,37.07,,No,,Yes,DSL,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,23.88,470.73,0.0,0.0,0.0,494.46,Churned,Other,Don't know
56942-HAR,Male,61.92,Yes,Haryana,2.1,13.04,Deal 5,Yes,No,Yes,DSL,Yes,Yes,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,53.98,485.29,0.0,0.0,323.97,824.91,Stayed,,
76184-CHH,Female,55.45,Yes,Chhattisgarh,8.85,18.82,,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,No,No,No,No,Yes,One Year,No,Bank Withdrawal,81.61,1979.83,0.0,0.0,985.41,3161.8,Stayed,,
87408-ODI,Female,52.07,Yes,Odisha,1.01,31.63,Deal 5,Yes,No,Yes,Fiber Optic,No,No,Yes,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,85.65,84.56,0.0,0.0,23.44,106.7,Churned,Price,Lack of affordable download/upload speed
39045-TEL,Male,33.91,No,Telangana,0.97,22.43,Deal 1,Yes,Yes,No,,,,,,,,,,Two Year,No,Credit Card,26.12,1817.07,0.0,0.0,502.95,2409.58,Stayed,,
72323-KER,Female,69.8,Yes,Kerala,8.09,31.97,,Yes,Yes,Yes,Fiber Optic,No,No,Yes,No,No,No,No,Yes,Two Year,Yes,Bank Withdrawal,83.2,1061.0,32.22,0.0,102.16,1126.4,Stayed,,
89303-AND,Male,49.83,No,Andhra Pradesh,5.91,11.47,Deal 5,Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,68.3,149.89,0.0,0.0,59.66,196.48,Joined,,
48549-HAR,Male,63.71,No,Haryana,6.06,34.54,,Yes,No,Yes,DSL,No,No,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Credit Card,48.06,326.28,0.0,0.0,163.37,464.26,Stayed,,
35811-UTT,Female,61.9,Yes,Uttar Pradesh,10.22,35.25,,Yes,No,No,,,,,,,,,,One Year,No,Credit Card,20.01,239.56,0.0,0.0,513.51,764.09,Stayed,,
26267-AND,Female,57.14,Yes,Andhra Pradesh,4.18,10.85,,Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,73.2,533.32,0.0,0.0,201.03,717.9,Stayed,,
72796-HAR,Male,71.5,Yes,Haryana,11.47,2.06,,Yes,Yes,No,,,,,,,,,,Two Year,Yes,Bank Withdrawal,24.36,1866.6,28.49,0.0,2106.2,3774.49,Stayed,,
81623-ODI,Female,26.38,Yes,Odisha,10.29,36.25,,Yes,Yes,Yes,Fiber Optic,Yes,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,80.67,781.63,0.0,0.0,369.03,1147.94,Stayed,,
45522-ODI,Male,73.2,No,Odisha,14.56,33.97,,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,No,No,Yes,No,No,Month-to-Month,Yes,Bank Withdrawal,94.07,1797.72,0.0,79.07,954.26,2816.64,Churned,Competitor,Competitor had better devices
21258-KAR,Female,39.45,Yes,Karnataka,7.3,30.53,Deal 4,Yes,Yes,Yes,Fiber Optic,Yes,No,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,85.29,1358.22,0.0,0.0,94.46,1409.68,Stayed,,
52889-BIH,Female,53.54,No,Bihar,4.98,19.65,,Yes,No,Yes,DSL,Yes,Yes,Yes,Yes,No,No,No,Yes,Two Year,Yes,Credit Card,67.42,3839.86,0.0,0.0,1727.13,5614.93,Stayed,,
94988-ODI,Female,33.33,Yes,Odisha,10.37,7.18,,Yes,No,No,,,,,,,,,,Month-to-Month,Yes,Bank Withdrawal,20.16,382.88,0.0,0.0,447.63,848.23,Churned,Attitude,Attitude of support person
34527-PUN,Male,22.25,Yes,Punjab,3.08,12.56,Deal 2,Yes,Yes,Yes,DSL,Yes,No,No,No,No,No,Yes,Yes,Month-to-Month,No,Bank Withdrawal,53.14,2433.12,0.0,0.0,2102.09,4698.88,Stayed,,
99015-AND,Female,52.41,Yes,Andhra Pradesh,1.96,12.04,,Yes,No,No,,,,,,,,,,One Year,No,Credit Card,20.42,68.5,0.0,0.0,27.1,96.26,Stayed,,
67253-GUJ,Female,55.32,No,Gujarat,2.06,8.23,,Yes,Yes,No,,,,,,,,,,Two Year,Yes,Credit Card,25.3,983.06,0.0,0.0,1122.39,2196.84,Stayed,,
68740-CHH,Female,38.66,No,Chhattisgarh,8.09,15.72,,Yes,No,No,,,,,,,,,,Month-to-Month,Yes,Bank Withdrawal,20.12,173.92,0.0,0.0,435.35,594.55,Stayed,,
55194-AND,Female,53.62,Yes,Andhra Pradesh,3.99,35.51,,Yes,Yes,Yes,Fiber Optic,Yes,No,No,No,Yes,No,No,No,Month-to-Month,Yes,Bank Withdrawal,90.35,1886.64,15.36,31.31,510.88,2417.32,Stayed,,
32874-WES,Female,46.71,Yes,West Bengal,9.4,34.29,,Yes,No,No,,,,,,,,,,One Year,Yes,Credit Card,19.7,632.27,0.0,0.0,892.91,1503.43,Stayed,,
16549-TEL,Female,45.6,Yes,Telangana,7.28,24.39,,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,82.27,1765.12,0.0,0.0,1004.6,2835.16,Stayed,,
11410-AND,Male,82.2,No,Andhra Pradesh,1.03,4.15,,Yes,Yes,Yes,Fiber Optic,Yes,No,No,No,Yes,Yes,Yes,Yes,One Year,No,Credit Card,101.62,5179.15,0.0,0.0,1195.81,6199.32,Stayed,,
19747-WES,Female,47.1,No,West Bengal,15.67,19.23,Deal 5,Yes,No,Yes,DSL,Yes,No,No,Yes,No,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,64.36,181.76,0.0,62.1,116.13,357.96,Joined,,
14925-UTT,Male,49.88,Yes,Uttar Pradesh,8.81,32.88,Deal 2,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,104.65,5054.7,0.0,0.0,711.77,5573.54,Stayed,,
42150-BIH,Female,25.15,Yes,Bihar,7.04,9.95,Deal 4,Yes,No,Yes,Cable,Yes,No,No,No,No,No,Yes,Yes,Month-to-Month,Yes,Credit Card,52.7,689.66,0.0,0.0,243.62,948.03,Stayed,,
46832-BIH,Male,28.15,No,Bihar,1.01,19.08,,No,,Yes,Cable,No,No,No,Yes,No,Yes,Yes,Yes,One Year,Yes,Credit Card,39.34,1171.81,0.0,0.0,0.0,1212.28,Stayed,,
48074-MAD,Female,25.82,Yes,Madhya Pradesh,10.84,37.69,,Yes,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,84.11,5070.88,0.0,0.0,1805.97,6911.1,Stayed,,
19122-KAR,Male,58.31,No,Karnataka,13.59,23.33,Deal 2,Yes,No,No,,,,,,,,,,One Year,Yes,Bank Withdrawal,20.02,1045.29,14.47,0.0,613.21,1662.33,Stayed,,
33257-TAM,Female,71.41,Yes,Tamil Nadu,10.5,36.38,,Yes,Yes,Yes,Fiber Optic,No,Yes,No,No,No,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,93.63,158.74,0.0,0.0,93.5,261.16,Churned,Attitude,Attitude of support person
98982-UTT,Female,75.64,No,Uttar Pradesh,13.09,2.02,Deal 2,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,108.56,6532.09,0.0,111.74,2203.57,9134.18,Stayed,,
37636-WES,Male,25.91,Yes,West Bengal,8.97,2.91,,Yes,No,No,,,,,,,,,,Two Year,No,Credit Card,20.29,128.76,0.0,0.0,96.01,225.3,Stayed,,
87661-JAM,Female,78.26,No,Jammu & Kashmir,10.33,10.92,Deal 5,Yes,No,Yes,Fiber Optic,No,Yes,Yes,Yes,No,Yes,No,Yes,Month-to-Month,Yes,Credit Card,95.03,176.57,0.0,0.0,26.41,210.39,Churned,Dissatisfaction,Poor expertise of online support
97810-GUJ,Male,30.28,Yes,Gujarat,10.23,31.97,Deal 2,Yes,No,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,99.67,4914.58,0.0,0.0,2125.91,7216.77,Stayed,,
47562-UTT,Male,65.58,No,Uttar Pradesh,14.96,32.42,Deal 3,No,,Yes,DSL,No,No,No,No,No,Yes,No,No,Month-to-Month,No,Bank Withdrawal,37.76,1059.65,0.0,30.24,0.0,1051.78,Churned,Dissatisfaction,Product dissatisfaction
59648-JAM,Female,65.2,No,Jammu & Kashmir,1.99,4.1,,Yes,No,Yes,Fiber Optic,No,No,Yes,No,Yes,Yes,Yes,Yes,One Year,No,Mailed Check,94.09,1105.52,0.0,0.0,414.59,1539.02,Churned,Competitor,Competitor made better offer
15121-UTT,Male,52.48,No,Uttar Pradesh,3.13,2.95,Deal 5,No,,Yes,Cable,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Mailed Check,24.12,93.35,0.0,0.0,0.0,99.03,Churned,Competitor,Competitor made better offer
92997-UTT,Male,58.53,Yes,Uttar Pradesh,0.0,1.02,,Yes,Yes,Yes,Fiber Optic,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,83.63,2580.1,0.0,0.0,1324.54,4073.15,Stayed,,
75914-MAH,Female,40.62,Yes,Maharashtra,7.27,34.35,Deal 4,Yes,No,Yes,DSL,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,47.41,480.57,0.0,0.0,136.99,620.96,Stayed,,
58784-JAM,Female,59.61,Yes,Jammu & Kashmir,0.0,5.83,,Yes,No,Yes,Fiber Optic,No,Yes,Yes,Yes,No,No,No,Yes,One Year,Yes,Bank Withdrawal,85.04,3247.23,0.0,0.0,554.33,3847.31,Stayed,,
78997-WES,Female,66.96,No,West Bengal,11.08,22.86,,Yes,No,Yes,Cable,No,Yes,No,No,No,No,No,Yes,One Year,Yes,Credit Card,49.15,863.97,0.0,0.0,732.59,1564.15,Stayed,,
53253-GUJ,Female,44.54,No,Gujarat,0.97,37.31,,Yes,No,Yes,Fiber Optic,No,Yes,No,No,Yes,No,No,No,Month-to-Month,Yes,Bank Withdrawal,84.59,2754.87,0.0,126.6,867.89,3877.22,Stayed,,
47946-MAH,Female,39.57,Yes,Maharashtra,4.17,25.48,,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Mailed Check,75.01,807.29,0.0,0.0,409.97,1220.64,Stayed,,
45501-AND,Male,64.52,Yes,Andhra Pradesh,12.18,7.17,Deal 2,Yes,Yes,Yes,Fiber Optic,No,No,No,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,93.83,4912.2,0.0,0.0,1624.33,6183.19,Churned,Attitude,Attitude of support person
97298-KAR,Female,24.9,No,Karnataka,8.08,6.93,,Yes,No,No,,,,,,,,,,Two Year,No,Bank Withdrawal,19.84,1230.65,0.0,0.0,857.05,2095.59,Stayed,,
34084-TEL,Male,52.61,Yes,Telangana,7.27,2.02,Deal 2,No,,Yes,Cable,Yes,No,Yes,Yes,Yes,No,No,Yes,Two Year,No,Credit Card,47.3,2112.97,0.0,0.0,0.0,2016.49,Stayed,,
63402-TAM,Female,64.83,No,Tamil Nadu,12.25,27.73,,Yes,Yes,Yes,Fiber Optic,No,Yes,No,No,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,99.0,6955.44,0.0,0.0,3173.78,10470.79,Stayed,,
79465-HAR,Female,23.85,Yes,Haryana,12.54,4.99,,Yes,Yes,Yes,Fiber Optic,No,No,No,Yes,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,92.29,2324.45,0.0,0.0,423.99,2757.78,Stayed,,
14579-KAR,Male,25.19,No,Karnataka,1.95,27.73,Deal 2,Yes,Yes,No,,,,,,,,,,Two Year,Yes,Bank Withdrawal,25.58,1701.13,0.0,0.0,1334.24,3132.81,Stayed,,
91571-MAD,Female,54.43,No,Madhya Pradesh,1.04,14.16,,Yes,Yes,Yes,Fiber Optic,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Two Year,No,Credit Card,107.42,7683.88,0.0,0.0,477.2,8515.58,Stayed,,
76432-GUJ,Female,62.7,No,Gujarat,11.91,3.1,Deal 5,No,,Yes,DSL,No,No,Yes,No,No,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,38.74,218.44,38.9,0.0,0.0,175.64,Churned,Competitor,Competitor offered higher download speeds
35207-MAD,Female,74.41,No,Madhya Pradesh,4.04,8.36,Deal 1,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Two Year,Yes,Credit Card,79.12,5653.54,26.56,0.0,1199.58,6598.67,Stayed,,
46241-KER,Female,75.2,No,Kerala,15.73,16.49,,Yes,Yes,Yes,Fiber Optic,No,No,No,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,101.83,5071.48,0.0,0.0,1870.94,7273.96,Stayed,,
24550-PUD,Female,31.53,Yes,Puducherry,4.06,15.99,Deal 5,No,,Yes,DSL,No,Yes,Yes,Yes,No,No,No,Yes,Month-to-Month,Yes,Credit Card,40.2,79.0,0.0,0.0,0.0,78.85,Churned,Other,Don't know
92703-MAH,Male,28.73,No,Maharashtra,9.2,18.61,Deal 1,Yes,No,Yes,Cable,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,74.93,5361.56,0.0,0.0,1153.85,6247.2,Stayed,,
75973-KAR,Female,18.53,No,Karnataka,4.98,9.02,Deal 1,Yes,Yes,Yes,Fiber Optic,Yes,No,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,107.21,7268.03,0.0,0.0,306.53,7523.16,Stayed,,
84241-KAR,Female,27.18,No,Karnataka,3.14,26.45,Deal 1,Yes,No,Yes,Cable,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Two Year,Yes,Credit Card,84.08,5783.14,0.0,87.52,1041.21,7012.98,Stayed,,
35643-UTT,Male,57.12,Yes,Uttar Pradesh,0.99,3.96,,Yes,Yes,Yes,Fiber Optic,Yes,No,Yes,Yes,No,No,No,Yes,One Year,Yes,Credit Card,-2.04,4048.82,24.98,0.0,1851.43,5750.91,Stayed,,
22705-MAH,Female,36.66,No,Maharashtra,4.12,22.73,Deal 1,Yes,Yes,Yes,Fiber Optic,Yes,Yes,No,Yes,No,No,No,Yes,Two Year,Yes,Bank Withdrawal,89.62,6764.45,0.0,0.0,709.0,7453.92,Stayed,,
72309-BIH,Male,60.61,No,Bihar,11.75,12.52,,Yes,No,Yes,Fiber Optic,No,Yes,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,82.21,413.37,24.75,0.0,34.42,417.24,Churned,Competitor,Competitor offered higher download speeds
98128-JAM,Female,44.43,Yes,Jammu & Kashmir,0.0,15.81,,Yes,Yes,Yes,Fiber Optic,No,No,Yes,Yes,No,No,No,Yes,One Year,No,Bank Withdrawal,85.97,1418.21,0.0,0.0,839.37,2315.08,Stayed,,
74495-WES,Female,37.62,No,West Bengal,13.2,5.05,,Yes,No,No,,,,,,,,,,Month-to-Month,No,Credit Card,20.66,78.93,0.0,0.0,149.36,231.77,Churned,Attitude,Attitude of support person
45932-JAM,Male,57.93,No,Jammu & Kashmir,7.84,29.72,,Yes,No,No,,,,,,,,,,Month-to-Month,Yes,Bank Withdrawal,20.91,285.21,0.0,0.0,473.72,760.74,Churned,Competitor,Competitor made better offer
81360-ODI,Male,33.81,Yes,Odisha,0.0,6.29,,Yes,No,Yes,Cable,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,46.59,46.48,0.0,0.0,38.2,81.73,Churned,Dissatisfaction,Network reliability
74826-TAM,Male,72.22,Yes,Tamil Nadu,6.04,34.86,,Yes,Yes,Yes,Fiber Optic,No,Yes,No,No,Yes,No,No,No,Two Year,Yes,Bank Withdrawal,92.45,2827.32,0.0,100.78,1503.76,4341.24,Stayed,,
61505-PUN,Male,34.34,Yes,Punjab,1.96,4.96,Deal 2,Yes,No,Yes,Fiber Optic,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,102.41,4163.63,0.0,0.0,904.72,5003.68,Stayed,,
97191-TEL,Male,28.97,No,Telangana,15.65,17.32,Deal 1,Yes,No,Yes,Fiber Optic,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,105.24,6694.76,0.0,0.0,910.9,8062.51,Stayed,,
84005-MAD,Male,47.33,Yes,Madhya Pradesh,6.06,26.28,Deal 4,Yes,No,No,,,,,,,,,,Two Year,No,Credit Card,19.93,385.09,0.0,0.0,656.61,1029.51,Stayed,,
53716-GUJ,Female,62.44,No,Gujarat,14.69,26.11,Deal 2,Yes,No,Yes,DSL,Yes,Yes,Yes,No,No,Yes,Yes,No,Two Year,Yes,Credit Card,73.45,3316.94,0.0,29.52,222.63,3543.11,Stayed,,
33296-AND,Male,32.54,No,Andhra Pradesh,3.07,35.38,,Yes,No,Yes,DSL,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,-5.24,43.8,0.0,71.93,14.24,128.0,Churned,Dissatisfaction,Network reliability
21479-PUN,Female,78.84,Yes,Punjab,0.0,16.49,,No,,Yes,DSL,No,No,No,No,Yes,No,No,No,One Year,Yes,Bank Withdrawal,36.39,946.99,0.0,41.3,0.0,1008.32,Stayed,,
69717-BIH,Female,35.93,No,Bihar,2.97,15.72,,Yes,Yes,Yes,Fiber Optic,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,98.92,834.46,0.0,0.0,254.34,1147.44,Churned,Price,Price too high
99721-TEL,Male,77.53,No,Telangana,11.05,4.16,Deal 1,Yes,Yes,No,,,,,,,,,,Two Year,Yes,Credit Card,24.27,1715.59,0.0,0.0,336.46,2209.13,Stayed,,
21577-PUN,Male,30.28,Yes,Punjab,4.95,28.24,,No,,Yes,DSL,Yes,No,Yes,No,No,No,No,Yes,One Year,No,Credit Card,34.78,961.61,0.0,0.0,0.0,1010.48,Stayed,,
25048-TEL,Male,47.37,No,Telangana,15.51,9.1,Deal 5,Yes,Yes,No,,,,,,,,,,Month-to-Month,No,Credit Card,23.54,24.99,0.0,0.0,33.82,58.89,Joined,,
52985-ASS,Female,72.34,Yes,Assam,4.87,32.39,Deal 4,Yes,No,Yes,Fiber Optic,No,No,No,Yes,Yes,No,No,Yes,One Year,Yes,Bank Withdrawal,85.91,923.66,0.0,0.0,336.56,1167.33,Stayed,,
28710-WES,Male,26.96,Yes,West Bengal,6.12,24.39,Deal 4,Yes,No,Yes,DSL,No,No,No,Yes,No,No,Yes,Yes,Month-to-Month,Yes,Credit Card,52.85,604.8,0.0,0.0,460.83,1079.74,Stayed,,
27711-MAH,Male,34.0,Yes,Maharashtra,5.2,2.01,Deal 1,Yes,No,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,80.32,5700.47,0.0,0.0,2038.5,8098.2,Stayed,,
76362-PUN,Female,36.38,Yes,Punjab,10.41,17.88,,Yes,No,No,,,,,,,,,,Month-to-Month,No,Credit Card,20.25,96.17,0.0,0.0,120.52,215.98,Stayed,,
